clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
long_low_short-rep04__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc104,104,104,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep04__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep04__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep05__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc104,104,104,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep05__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep05__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep06__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc104,104,104,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep06__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep06__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep07__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc104,104,104,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep07__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep07__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep08__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc104,104,104,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep08__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep08__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep01__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep01__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep01__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep02__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep02__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep02__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep03__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep03__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep03__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep04__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep04__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep04__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep05__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep05__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep05__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep06__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep06__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep06__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep07__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep07__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep07__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep08__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,sustain,36,cc120,120,120,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep08__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep08__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep01__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep01__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep01__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep02__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep02__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep02__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep03__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep03__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep03__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep04__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep04__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep04__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep05__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep05__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep05__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep06__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep06__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep06__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep07__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep07__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep07__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep08__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc008,8,8,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep08__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep08__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep01__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep01__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep01__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep02__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep02__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep02__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep03__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep03__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep03__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep04__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep04__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep04__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep05__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep05__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep05__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep06__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep06__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep06__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep07__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep07__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep07__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep08__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc024,24,24,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep08__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep08__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep01__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep01__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep01__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep02__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep02__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep02__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep03__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep03__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep03__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep04__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep04__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep04__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep05__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep05__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep05__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep06__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep06__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep06__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep07__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep07__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep07__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep08__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc040,40,40,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep08__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep08__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep01__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep01__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep01__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep02__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep02__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep02__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep03__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep03__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep03__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep04__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep04__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep04__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep05__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep05__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep05__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep06__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep06__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep06__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep07__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep07__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep07__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep08__t-staccato__d-cc056__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc056,56,56,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep08__t-staccato__d-cc056__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep08__t-staccato__d-cc056__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep01__t-staccato__d-cc064__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc064,64,64,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep01__t-staccato__d-cc064__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep01__t-staccato__d-cc064__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep02__t-staccato__d-cc064__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc064,64,64,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep02__t-staccato__d-cc064__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep02__t-staccato__d-cc064__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep03__t-staccato__d-cc064__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc064,64,64,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep03__t-staccato__d-cc064__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep03__t-staccato__d-cc064__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep04__t-staccato__d-cc064__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc064,64,64,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep04__t-staccato__d-cc064__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep04__t-staccato__d-cc064__s-dense__w-wt10_wc10.wav,planned
long_low_short-rep05__t-staccato__d-cc064__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,long_low_short,long,low,short,staccato,40,cc064,64,64,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,57.0,True,0.75,data/midi/sweep/dense/long_low_short-rep05__t-staccato__d-cc064__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/long_low_short-rep05__t-staccato__d-cc064__s-dense__w-wt10_wc10.wav,planned
